,customer_id,recency,frequency,monetary
5406,CS7520,2015-03-13,13,661
5407,CS7521,2014-09-03,6,197
5408,CS7522,2014-12-10,10,434
5409,CS7523,2014-03-03,10,500
5410,CS7524,2014-07-19,8,311
5411,CS7525,2015-02-17,14,566
5412,CS7526,2015-01-15,14,594
5413,CS7527,2015-03-03,13,581
5414,CS7528,2015-03-02,14,586
5415,CS7529,2015-01-05,10,492
5416,CS7530,2014-07-08,8,358
5417,CS7531,2014-09-19,11,482
5418,CS7532,2014-06-06,12,544
5419,CS7533,2015-02-01,19,813
5420,CS7534,2014-11-23,11,454
5421,CS7535,2014-12-23,15,825
5422,CS7536,2014-09-28,8,350
5423,CS7537,2015-03-11,15,688
5424,CS7538,2014-10-08,16,735
5425,CS7539,2015-02-19,12,528
5426,CS7540,2014-12-09,12,617
5427,CS7541,2014-10-26,20,900
5428,CS7542,2014-02-22,20,828
5429,CS7543,2015-03-15,6,251
5430,CS7544,2015-01-22,18,734
5431,CS7545,2015-02-22,19,876
5432,CS7546,2014-08-29,17,818
5433,CS7547,2015-02-19,13,662
5434,CS7548,2015-02-27,17,784
5435,CS7549,2015-02-19,10,416
5436,CS7550,2014-12-15,12,530
5437,CS7551,2014-06-29,10,433
5438,CS7552,2015-02-14,15,810
5439,CS7553,2014-09-10,12,409
5440,CS7554,2014-01-22,16,688
5441,CS7555,2015-01-13,18,736
5442,CS7556,2015-02-22,6,202
5443,CS7557,2015-01-14,15,573
5444,CS7558,2014-12-14,18,701
5445,CS7559,2015-03-10,14,565
5446,CS7560,2014-10-05,11,459
5447,CS7561,2014-10-20,10,500
5448,CS7562,2013-09-16,8,401
5449,CS7563,2014-02-05,13,580
5450,CS7564,2015-02-26,9,444
5451,CS7565,2014-11-16,9,544
5452,CS7566,2014-09-07,17,758
5453,CS7567,2015-02-23,12,492
5454,CS7568,2015-02-11,16,684
5455,CS7569,2014-12-20,9,478
5456,CS7570,2014-12-04,16,754
5457,CS7571,2014-12-01,10,490
5458,CS7572,2015-02-10,8,269
5459,CS7573,2015-01-01,15,712
5460,CS7574,2015-03-09,12,594
5461,CS7575,2015-01-18,19,848
5462,CS7576,2014-12-13,9,369
5463,CS7577,2015-02-25,15,622
5464,CS7578,2014-12-18,12,440
5465,CS7579,2015-02-18,16,634
5466,CS7580,2014-09-07,26,1145
5467,CS7581,2015-02-07,21,977
5468,CS7582,2015-02-26,15,616
5469,CS7583,2015-02-15,17,848
5470,CS7584,2015-03-02,15,799
5471,CS7585,2014-12-13,12,578
5472,CS7586,2014-08-20,13,544
5473,CS7587,2015-02-07,21,997
5474,CS7588,2015-03-07,17,640
5475,CS7589,2015-03-01,10,283
5476,CS7590,2014-10-13,13,541
5477,CS7591,2014-10-13,14,759
5478,CS7592,2015-02-10,12,522
5479,CS7593,2015-02-20,12,492
5480,CS7594,2014-12-25,9,409
5481,CS7595,2014-02-22,7,333
5482,CS7596,2014-07-08,8,358
5483,CS7597,2015-01-09,13,653
5484,CS7598,2014-10-21,14,693
5485,CS7599,2015-01-18,7,370
5486,CS7600,2014-12-25,16,667
5487,CS7601,2014-12-27,18,794
5488,CS7602,2015-02-18,11,513
5489,CS7603,2014-11-11,12,579
5490,CS7604,2015-03-01,17,790
5491,CS7605,2015-02-28,21,969
5492,CS7606,2013-11-11,7,332
5493,CS7607,2015-01-14,13,643
5494,CS7608,2015-01-26,10,452
5495,CS7609,2014-10-30,16,805
5496,CS7610,2015-02-12,12,475
5497,CS7611,2014-06-08,16,710
5498,CS7612,2015-02-25,18,840
5499,CS7613,2014-11-09,15,779
5500,CS7614,2015-02-01,16,739
5501,CS7615,2015-03-13,10,481
5502,CS7616,2015-03-06,14,660
5503,CS7617,2014-12-02,17,869
5504,CS7618,2014-06-03,8,454
5505,CS7619,2015-03-05,14,486
5506,CS7620,2013-09-13,10,439
5507,CS7621,2015-02-23,19,971
5508,CS7622,2015-03-16,11,558
5509,CS7623,2015-02-28,17,723
5510,CS7624,2015-02-05,21,802
5511,CS7625,2015-03-11,10,470
5512,CS7626,2015-01-14,8,275
5513,CS7627,2014-12-29,6,195
5514,CS7628,2015-02-19,13,503
5515,CS7629,2015-03-13,14,566
5516,CS7630,2015-01-29,13,603
5517,CS7631,2014-11-23,10,518
5518,CS7632,2015-02-26,11,534
5519,CS7633,2015-02-26,20,973
5520,CS7634,2015-03-02,10,549
5521,CS7635,2014-12-10,18,806
5522,CS7636,2015-01-07,11,311
5523,CS7637,2015-02-22,15,705
5524,CS7639,2015-02-02,16,741
5525,CS7640,2015-01-15,13,552
5526,CS7641,2015-03-08,14,622
5527,CS7642,2015-02-10,14,573
5528,CS7643,2015-02-22,16,867
5529,CS7644,2014-07-20,12,471
5530,CS7645,2014-07-09,15,615
5531,CS7646,2013-06-29,9,371
5532,CS7647,2014-08-20,14,526
5533,CS7648,2014-11-20,15,763
5534,CS7649,2015-01-27,12,626
5535,CS7650,2014-07-15,13,771
5536,CS7651,2014-12-02,7,265
5537,CS7652,2014-12-02,15,543
5538,CS7653,2014-09-12,15,682
5539,CS7654,2014-12-16,15,710
5540,CS7655,2015-02-16,9,423
5541,CS7656,2015-01-21,10,491
5542,CS7657,2014-11-11,13,577
5543,CS7658,2015-02-15,15,627
5544,CS7659,2015-02-01,9,323
5545,CS7660,2015-02-24,18,918
5546,CS7661,2015-02-17,18,788
5547,CS7662,2015-02-22,12,569
5548,CS7663,2014-11-29,18,881
5549,CS7664,2015-03-03,21,896
5550,CS7665,2014-10-12,10,442
5551,CS7666,2015-01-25,11,514
5552,CS7667,2015-01-02,15,636
5553,CS7668,2015-01-26,10,314
5554,CS7669,2015-03-01,12,595
5555,CS7670,2013-05-07,9,352
5556,CS7671,2014-12-22,14,644
5557,CS7672,2014-11-05,9,517
5558,CS7673,2014-12-07,17,815
5559,CS7674,2015-01-21,14,572
5560,CS7675,2015-01-04,17,751
5561,CS7676,2014-09-26,21,813
5562,CS7677,2014-11-13,14,417
5563,CS7678,2014-12-31,15,601
5564,CS7679,2015-03-09,18,853
5565,CS7680,2015-01-27,12,412
5566,CS7681,2014-11-23,15,721
5567,CS7682,2014-09-23,10,469
5568,CS7683,2015-03-02,12,537
5569,CS7684,2014-11-04,10,475
5570,CS7685,2014-06-06,12,531
5571,CS7686,2014-12-21,11,391
5572,CS7687,2015-02-20,13,511
5573,CS7688,2014-07-31,12,448
5574,CS7689,2015-01-01,11,401
5575,CS7690,2014-10-07,8,373
5576,CS7691,2014-12-14,11,497
5577,CS7692,2015-03-15,16,650
5578,CS7693,2014-10-28,10,347
5579,CS7694,2015-01-10,12,576
5580,CS7695,2014-11-04,19,844
5581,CS7696,2014-10-07,12,593
5582,CS7697,2014-11-29,8,420
5583,CS7698,2015-03-11,15,622
5584,CS7699,2015-02-28,10,374
5585,CS7700,2014-05-29,13,564
5586,CS7701,2014-09-19,16,690
5587,CS7702,2015-02-18,14,517
5588,CS7703,2015-01-06,11,422
5589,CS7704,2014-10-15,13,509
5590,CS7705,2014-12-28,12,448
5591,CS7706,2014-11-16,10,518
5592,CS7707,2014-11-29,14,652
5593,CS7708,2014-10-15,16,626
5594,CS7709,2014-10-08,16,629
5595,CS7710,2014-01-26,16,718
5596,CS7711,2014-12-21,13,467
5597,CS7712,2014-11-07,12,453
5598,CS7713,2014-12-27,14,626
5599,CS7714,2015-03-16,11,526
5600,CS7715,2015-01-28,12,590
5601,CS7716,2014-03-29,4,221
5602,CS7717,2015-01-26,8,489
5603,CS7718,2014-12-29,12,495
5604,CS7719,2014-04-03,13,657
5605,CS7720,2015-03-16,10,540
5606,CS7721,2015-01-31,18,919
5607,CS7722,2015-01-23,11,512
5608,CS7723,2015-02-09,10,505
5609,CS7724,2015-02-15,11,419
5610,CS7725,2015-01-15,17,707
5611,CS7726,2015-01-25,18,740
5612,CS7727,2015-03-05,16,683
5613,CS7728,2014-11-06,15,582
5614,CS7729,2015-03-03,17,848
5615,CS7730,2014-11-05,14,624
5616,CS7731,2015-03-02,10,463
5617,CS7732,2014-04-25,9,476
5618,CS7733,2014-11-06,16,570
5619,CS7734,2014-09-07,11,570
5620,CS7735,2015-03-03,12,524
5621,CS7736,2014-11-06,11,535
5622,CS7737,2014-11-29,16,749
5623,CS7738,2015-02-09,13,437
5624,CS7739,2015-01-27,13,598
5625,CS7740,2015-02-05,19,800
5626,CS7741,2014-10-20,13,575
5627,CS7742,2015-01-05,14,660
5628,CS7743,2014-07-29,10,443
5629,CS7744,2015-03-03,9,476
5630,CS7745,2015-02-20,16,601
5631,CS7746,2014-06-10,17,872
5632,CS7747,2014-12-13,12,541
5633,CS7748,2015-03-14,17,853
5634,CS7749,2015-02-27,15,716
5635,CS7750,2014-12-25,18,939
5636,CS7751,2015-01-26,16,822
5637,CS7752,2015-02-27,18,688
5638,CS7753,2014-12-20,12,467
5639,CS7754,2014-12-28,10,447
5640,CS7755,2014-12-20,13,660
5641,CS7756,2014-06-06,11,642
5642,CS7757,2014-12-26,22,1081
5643,CS7758,2015-01-10,15,680
5644,CS7759,2014-11-29,16,770
5645,CS7760,2015-01-13,13,503
5646,CS7761,2014-03-20,10,396
5647,CS7762,2014-12-14,9,367
5648,CS7763,2015-02-16,16,622
5649,CS7764,2015-02-09,12,528
5650,CS7765,2014-12-22,10,410
5651,CS7766,2014-11-16,16,746
5652,CS7767,2014-12-08,16,696
5653,CS7768,2014-12-03,17,660
5654,CS7769,2014-09-17,14,618
5655,CS7770,2014-11-19,17,732
5656,CS7771,2014-10-31,13,531
5657,CS7772,2015-01-22,11,501
5658,CS7773,2014-09-05,18,799
5659,CS7774,2015-03-12,20,755
5660,CS7775,2014-06-30,9,396
5661,CS7776,2014-05-03,19,894
5662,CS7777,2014-10-27,9,421
5663,CS7778,2015-02-13,12,514
5664,CS7779,2014-01-02,11,496
5665,CS7780,2015-02-03,10,473
5666,CS7781,2014-09-08,18,726
5667,CS7782,2014-12-30,12,654
5668,CS7783,2014-11-22,11,630
5669,CS7784,2014-11-17,10,453
5670,CS7785,2015-02-26,19,866
5671,CS7786,2014-10-07,18,781
5672,CS7787,2014-11-21,12,766
5673,CS7788,2014-10-08,16,611
5674,CS7789,2015-03-01,12,553
5675,CS7790,2014-08-17,13,413
5676,CS7791,2015-03-16,12,562
5677,CS7792,2015-01-03,11,491
5678,CS7793,2015-02-21,12,454
5679,CS7794,2015-03-16,15,535
5680,CS7795,2014-09-02,11,393
5681,CS7796,2015-01-31,14,557
5682,CS7797,2014-06-22,14,731
5683,CS7798,2014-04-27,12,439
5684,CS7799,2015-02-03,11,483
5685,CS7800,2014-09-21,11,491
5686,CS7801,2014-11-24,11,546
5687,CS7802,2015-02-24,20,855
5688,CS7803,2014-09-29,11,624
5689,CS7804,2015-02-05,16,737
5690,CS7805,2015-02-20,21,903
5691,CS7806,2014-11-25,11,443
5692,CS7807,2015-01-24,21,1017
5693,CS7808,2014-12-16,10,437
5694,CS7809,2015-02-16,14,563
5695,CS7810,2015-02-02,10,462
5696,CS7811,2015-02-28,13,578
5697,CS7812,2015-02-23,19,815
5698,CS7813,2014-11-21,17,707
5699,CS7814,2014-10-30,14,787
5700,CS7815,2015-02-05,8,366
5701,CS7816,2015-02-09,13,510
5702,CS7817,2014-12-28,14,711
5703,CS7818,2015-02-25,13,375
5704,CS7819,2015-02-07,20,824
5705,CS7820,2015-01-31,18,783
5706,CS7821,2014-08-01,9,497
5707,CS7822,2014-07-08,5,277
5708,CS7823,2015-02-04,13,600
5709,CS7824,2015-03-08,10,412
5710,CS7825,2015-03-03,18,1016
5711,CS7826,2015-01-03,10,445
5712,CS7827,2015-03-04,14,517
5713,CS7828,2014-09-28,11,590
5714,CS7829,2014-11-30,12,565
5715,CS7830,2014-12-08,8,406
5716,CS7831,2015-03-02,22,981
5717,CS7832,2014-12-03,20,905
5718,CS7833,2015-01-08,8,325
5719,CS7834,2013-11-04,8,362
5720,CS7835,2015-02-03,15,622
5721,CS7836,2014-06-26,17,927
5722,CS7837,2015-02-02,16,940
5723,CS7838,2015-03-06,15,580
5724,CS7839,2014-04-02,11,492
5725,CS7840,2015-02-04,10,528
5726,CS7841,2015-03-03,10,412
5727,CS7842,2015-02-20,12,565
5728,CS7843,2015-01-19,11,497
5729,CS7844,2015-02-26,14,603
5730,CS7845,2014-07-20,9,422
5731,CS7846,2014-09-30,21,924
5732,CS7847,2015-01-25,17,725
5733,CS7848,2014-10-10,11,431
5734,CS7849,2015-03-07,8,349
5735,CS7850,2015-03-09,18,665
5736,CS7851,2015-02-14,13,708
5737,CS7852,2014-12-04,9,422
5738,CS7853,2015-01-11,12,559
5739,CS7854,2014-07-23,15,534
5740,CS7855,2014-02-10,11,542
5741,CS7856,2015-02-28,5,257
5742,CS7857,2015-03-09,22,996
5743,CS7858,2014-11-16,18,976
5744,CS7859,2014-12-11,13,728
5745,CS7860,2014-12-22,9,406
5746,CS7861,2014-10-10,14,613
5747,CS7862,2014-12-29,16,641
5748,CS7863,2015-01-24,12,444
5749,CS7864,2015-02-25,11,445
5750,CS7865,2014-12-10,24,1069
5751,CS7866,2014-11-23,20,977
5752,CS7867,2015-01-09,17,762
5753,CS7868,2015-01-09,12,486
5754,CS7869,2015-02-05,9,370
5755,CS7870,2015-02-01,13,606
5756,CS7871,2014-05-08,10,451
5757,CS7872,2015-02-23,12,579
5758,CS7873,2015-01-20,14,662
5759,CS7874,2015-03-02,12,534
5760,CS7875,2015-02-19,14,627
5761,CS7876,2015-02-18,11,612
5762,CS7877,2014-12-02,14,629
5763,CS7878,2014-11-12,16,717
5764,CS7879,2015-01-23,14,643
5765,CS7880,2014-10-13,10,457
5766,CS7881,2014-10-09,7,274
5767,CS7882,2014-09-23,5,228
5768,CS7883,2014-10-12,9,406
5769,CS7884,2015-02-08,8,328
5770,CS7885,2015-03-14,14,630
5771,CS7886,2014-04-16,14,566
5772,CS7887,2015-01-12,15,616
5773,CS7888,2014-04-06,17,777
5774,CS7889,2015-02-27,5,198
5775,CS7890,2015-03-03,18,838
5776,CS7891,2013-11-27,6,188
5777,CS7892,2015-01-30,11,599
5778,CS7893,2014-12-24,11,494
5779,CS7894,2015-03-03,15,594
5780,CS7895,2014-11-06,13,533
5781,CS7896,2014-07-27,6,259
5782,CS7897,2014-09-15,12,544
5783,CS7898,2014-12-16,12,603
5784,CS7899,2015-02-20,6,310
5785,CS7900,2014-11-19,16,745
5786,CS7901,2014-10-01,14,557
5787,CS7902,2015-02-13,10,462
5788,CS7903,2015-03-10,18,899
5789,CS7904,2014-11-14,13,483
5790,CS7905,2015-03-02,20,821
5791,CS7906,2015-02-12,17,577
5792,CS7907,2015-01-14,14,633
5793,CS7908,2014-12-01,18,727
5794,CS7909,2015-03-03,14,738
5795,CS7910,2015-01-01,11,518
5796,CS7911,2015-03-05,16,694
5797,CS7912,2014-11-11,17,702
5798,CS7913,2014-04-07,8,369
5799,CS7914,2014-12-20,11,526
5800,CS7915,2014-09-15,5,232
5801,CS7916,2015-03-08,18,832
5802,CS7917,2014-11-23,10,333
5803,CS7918,2013-12-17,8,248
5804,CS7919,2014-01-01,14,620
5805,CS7920,2014-12-23,17,729
5806,CS7921,2015-01-24,16,687
5807,CS7922,2015-01-24,12,665
5808,CS7923,2014-12-18,22,1028
5809,CS7924,2015-02-14,19,850
5810,CS7925,2014-11-01,19,891
5811,CS7926,2014-10-19,11,417
5812,CS7927,2014-11-25,12,548
5813,CS7928,2015-03-09,9,408
5814,CS7929,2014-11-29,12,493
5815,CS7930,2014-12-10,16,713
5816,CS7931,2014-07-01,10,391
5817,CS7932,2014-10-24,15,657
5818,CS7933,2015-01-30,16,763
5819,CS7934,2015-01-23,9,327
5820,CS7935,2015-01-31,15,623
5821,CS7936,2014-12-24,10,364
5822,CS7937,2014-11-29,13,473
5823,CS7938,2015-02-21,19,670
5824,CS7939,2014-04-02,11,498
5825,CS7940,2014-07-07,17,793
5826,CS7941,2015-03-02,9,342
5827,CS7942,2014-12-17,14,544
5828,CS7943,2015-03-10,15,731
5829,CS7944,2015-02-27,15,820
5830,CS7945,2014-12-14,17,796
5831,CS7946,2014-12-13,13,614
5832,CS7947,2014-12-18,13,598
5833,CS7948,2014-08-05,12,488
5834,CS7949,2014-12-19,17,837
5835,CS7950,2015-03-15,17,824
5836,CS7951,2014-07-02,11,488
5837,CS7952,2014-12-10,11,531
5838,CS7953,2015-03-07,15,692
5839,CS7954,2015-03-11,14,694
5840,CS7955,2015-02-03,12,580
5841,CS7956,2014-06-18,9,332
5842,CS7957,2015-01-07,13,472
5843,CS7958,2014-11-29,12,522
5844,CS7959,2014-11-15,20,860
5845,CS7960,2015-03-06,13,661
5846,CS7961,2014-10-24,11,553
5847,CS7962,2014-07-13,10,473
5848,CS7963,2015-03-09,16,662
5849,CS7964,2015-02-11,15,768
5850,CS7965,2014-10-10,11,529
5851,CS7966,2015-01-14,8,450
5852,CS7967,2015-02-05,14,683
5853,CS7968,2015-03-04,11,502
5854,CS7969,2015-02-04,21,891
5855,CS7970,2015-03-12,10,547
5856,CS7971,2015-02-05,9,498
5857,CS7972,2014-04-15,11,438
5858,CS7973,2014-11-08,8,239
5859,CS7974,2014-09-19,15,641
5860,CS7975,2014-06-30,17,689
5861,CS7976,2015-03-15,8,370
5862,CS7977,2015-02-26,12,469
5863,CS7978,2014-11-29,17,734
5864,CS7979,2014-11-12,12,629
5865,CS7980,2015-02-27,14,592
5866,CS7981,2015-03-04,11,488
5867,CS7982,2015-02-20,24,1121
5868,CS7983,2014-07-23,12,597
5869,CS7984,2014-05-13,8,295
5870,CS7985,2015-01-20,11,396
5871,CS7986,2015-02-15,14,689
5872,CS7987,2015-02-10,15,646
5873,CS7988,2013-12-30,11,382
5874,CS7989,2014-11-23,15,650
5875,CS7990,2015-01-22,15,704
5876,CS7991,2015-03-15,16,644
5877,CS7992,2015-02-13,12,486
5878,CS7993,2014-07-15,11,425
5879,CS7994,2014-11-09,11,613
5880,CS7995,2014-08-10,16,730
5881,CS7996,2014-12-13,19,851
5882,CS7997,2014-11-01,14,669
5883,CS7998,2015-02-23,16,637
5884,CS7999,2014-05-29,8,443
5885,CS8000,2015-01-07,13,576
5886,CS8001,2014-11-11,12,588
5887,CS8002,2015-01-23,8,363
5888,CS8003,2015-01-04,14,625
5889,CS8004,2015-02-01,12,610
5890,CS8005,2015-02-15,16,800
5891,CS8006,2014-11-22,11,466
5892,CS8007,2015-01-22,10,440
5893,CS8008,2015-03-05,13,631
5894,CS8009,2014-09-15,9,343
5895,CS8010,2014-11-27,15,687
5896,CS8011,2013-06-06,10,449
5897,CS8012,2014-11-27,6,196
5898,CS8013,2015-01-20,13,591
5899,CS8014,2015-03-03,9,350
5900,CS8015,2014-06-30,12,522
5901,CS8016,2014-12-11,18,865
5902,CS8017,2014-09-28,15,530
5903,CS8018,2015-02-11,10,408
5904,CS8019,2015-03-03,15,600
5905,CS8020,2014-08-17,11,408
5906,CS8021,2014-06-20,11,576
5907,CS8022,2015-02-15,17,833
5908,CS8023,2015-01-21,10,443
5909,CS8024,2014-09-25,14,685
5910,CS8025,2014-05-01,12,428
5911,CS8026,2015-02-19,17,600
5912,CS8027,2015-03-13,17,816
5913,CS8028,2014-10-14,7,284
5914,CS8029,2014-10-20,12,520
5915,CS8030,2015-02-20,19,860
5916,CS8031,2015-02-07,16,725
5917,CS8032,2014-10-24,11,452
5918,CS8033,2013-11-18,5,255
5919,CS8034,2014-08-18,12,535
5920,CS8035,2014-12-21,15,729
5921,CS8036,2015-02-01,19,922
5922,CS8037,2014-01-27,16,777
5923,CS8038,2015-01-26,10,504
5924,CS8039,2015-02-06,10,540
5925,CS8040,2014-12-06,11,356
5926,CS8041,2014-08-12,15,805
5927,CS8042,2015-01-21,16,675
5928,CS8043,2015-01-06,11,472
5929,CS8044,2015-02-01,13,501
5930,CS8045,2014-11-14,15,721
5931,CS8046,2015-03-09,11,537
5932,CS8047,2015-01-20,18,933
5933,CS8048,2015-02-24,12,619
5934,CS8049,2014-11-12,13,701
5935,CS8050,2014-12-25,13,614
5936,CS8051,2014-07-23,12,451
5937,CS8052,2014-04-26,14,564
5938,CS8053,2015-03-04,12,463
5939,CS8054,2015-01-30,8,327
5940,CS8055,2015-01-21,20,962
5941,CS8056,2015-01-22,15,512
5942,CS8057,2015-02-23,12,602
5943,CS8058,2015-03-05,17,753
5944,CS8059,2014-11-23,18,802
5945,CS8060,2014-11-21,13,535
5946,CS8061,2015-03-13,20,801
5947,CS8062,2014-04-08,9,466
5948,CS8063,2014-11-17,13,579
5949,CS8064,2014-11-05,14,607
5950,CS8065,2015-03-07,11,482
5951,CS8066,2014-10-23,13,545
5952,CS8067,2014-03-05,16,699
5953,CS8068,2015-01-23,6,258
5954,CS8069,2014-12-02,15,792
5955,CS8070,2015-02-17,11,437
5956,CS8071,2014-10-28,10,439
5957,CS8072,2015-03-09,11,643
5958,CS8073,2015-02-09,16,575
5959,CS8074,2015-02-23,9,384
5960,CS8075,2015-01-11,12,453
5961,CS8076,2014-05-16,9,379
5962,CS8077,2015-03-01,5,164
5963,CS8078,2014-11-08,13,617
5964,CS8079,2014-09-19,15,769
5965,CS8080,2015-01-08,10,474
5966,CS8081,2015-02-17,15,718
5967,CS8082,2014-11-24,12,519
5968,CS8083,2015-01-10,18,628
5969,CS8084,2014-04-28,9,449
5970,CS8085,2014-09-24,21,880
5971,CS8086,2015-03-06,19,811
5972,CS8087,2015-02-23,9,307
5973,CS8088,2014-02-10,8,346
5974,CS8089,2015-01-22,13,549
5975,CS8090,2014-10-09,8,336
5976,CS8091,2014-12-06,16,690
5977,CS8092,2015-01-28,12,648
5978,CS8093,2014-11-08,15,755
5979,CS8094,2014-10-12,10,326
5980,CS8095,2015-03-03,14,595
5981,CS8096,2014-11-21,11,409
5982,CS8097,2014-10-22,8,378
5983,CS8098,2015-01-05,17,767
5984,CS8099,2014-12-18,13,593
5985,CS8100,2014-11-10,13,569
5986,CS8101,2015-01-13,11,539
5987,CS8102,2014-07-09,14,801
5988,CS8103,2015-02-09,11,487
5989,CS8104,2015-02-05,19,915
5990,CS8105,2014-05-25,9,534
5991,CS8106,2015-02-18,9,347
5992,CS8107,2015-03-16,10,441
5993,CS8108,2015-02-02,9,378
5994,CS8109,2015-02-09,16,677
5995,CS8110,2014-11-13,9,479
5996,CS8111,2015-01-26,15,597
5997,CS8112,2014-06-09,13,488
5998,CS8113,2015-03-10,20,911
5999,CS8114,2015-02-07,9,306
6000,CS8115,2015-02-05,15,745
6001,CS8116,2015-01-30,18,754
6002,CS8117,2015-02-19,18,828
6003,CS8118,2014-06-06,8,450
6004,CS8119,2015-01-09,16,681
6005,CS8120,2014-09-29,8,437
6006,CS8121,2015-02-13,12,586
6007,CS8122,2014-11-10,17,636
6008,CS8123,2014-12-04,14,675
6009,CS8124,2014-04-30,13,481
6010,CS8125,2014-11-08,12,552
6011,CS8126,2015-02-13,10,533
6012,CS8127,2015-03-05,22,759
6013,CS8128,2015-01-15,15,763
6014,CS8129,2015-02-21,11,549
6015,CS8130,2015-01-20,16,765
6016,CS8131,2014-03-10,7,316
6017,CS8132,2014-12-07,10,406
6018,CS8133,2014-12-20,12,509
6019,CS8134,2015-01-07,11,446
6020,CS8135,2014-12-31,18,722
6021,CS8136,2015-01-16,11,383
6022,CS8137,2015-03-04,12,528
6023,CS8138,2015-01-26,15,609
6024,CS8139,2014-12-24,15,717
6025,CS8140,2014-12-19,17,820
6026,CS8141,2015-03-16,14,632
6027,CS8142,2015-02-12,14,710
6028,CS8143,2015-02-14,12,534
6029,CS8144,2014-07-13,5,220
6030,CS8145,2015-03-06,12,471
6031,CS8146,2014-12-30,13,574
6032,CS8147,2015-02-14,10,398
6033,CS8148,2015-01-01,17,718
6034,CS8149,2015-02-28,13,522
6035,CS8150,2014-08-28,12,515
6036,CS8151,2014-12-21,9,321
6037,CS8152,2015-01-28,8,355
6038,CS8153,2014-12-22,13,506
6039,CS8154,2014-09-08,12,386
6040,CS8155,2015-01-03,12,478
6041,CS8156,2014-07-03,10,418
6042,CS8157,2014-05-25,8,315
6043,CS8158,2014-09-09,11,528
6044,CS8159,2014-08-29,8,347
6045,CS8160,2014-11-19,5,269
6046,CS8161,2015-02-17,14,766
6047,CS8162,2015-01-15,13,702
6048,CS8163,2014-09-04,8,430
6049,CS8164,2014-06-24,11,569
6050,CS8165,2014-11-10,10,488
6051,CS8166,2014-08-29,14,631
6052,CS8167,2014-12-19,15,590
6053,CS8168,2015-01-29,11,456
6054,CS8169,2015-01-27,7,401
6055,CS8170,2015-01-07,11,424
6056,CS8171,2014-12-25,9,403
6057,CS8172,2015-02-15,11,414
6058,CS8173,2013-11-01,9,371
6059,CS8174,2014-12-14,18,862
6060,CS8175,2014-11-15,13,564
6061,CS8176,2014-12-28,15,774
6062,CS8177,2015-01-30,11,350
6063,CS8178,2015-02-11,12,525
6064,CS8179,2014-12-25,23,960
6065,CS8180,2014-11-05,14,624
6066,CS8181,2014-12-21,10,416
6067,CS8182,2014-09-24,16,596
6068,CS8183,2015-01-16,9,305
6069,CS8184,2015-03-02,16,745
6070,CS8185,2014-10-03,10,469
6071,CS8186,2014-11-07,9,316
6072,CS8187,2015-01-20,18,753
6073,CS8188,2015-03-15,11,542
6074,CS8189,2014-12-26,10,406
6075,CS8190,2014-11-17,15,652
6076,CS8191,2015-02-11,18,769
6077,CS8192,2014-10-15,6,287
6078,CS8193,2014-05-25,9,490
6079,CS8194,2015-01-18,20,917
6080,CS8195,2015-03-03,15,607
6081,CS8196,2014-11-07,11,433
6082,CS8197,2014-11-19,15,663
6083,CS8198,2014-10-15,13,614
6084,CS8199,2015-01-03,17,628
6085,CS8200,2015-02-09,13,537
6086,CS8201,2014-02-05,9,402
6087,CS8202,2015-01-31,19,927
6088,CS8203,2015-03-13,8,391
6089,CS8204,2014-01-15,8,343
6090,CS8205,2015-01-16,19,877
6091,CS8206,2015-02-28,9,442
6092,CS8207,2015-02-22,16,781
6093,CS8208,2015-02-02,19,870
6094,CS8209,2014-10-29,9,414
6095,CS8210,2014-12-10,12,569
6096,CS8211,2014-07-05,8,320
6097,CS8212,2014-11-21,12,548
6098,CS8213,2015-01-27,16,645
6099,CS8214,2015-01-06,8,316
6100,CS8215,2015-02-15,21,1031
6101,CS8216,2014-08-28,10,498
6102,CS8217,2015-01-07,10,528
6103,CS8218,2014-11-23,13,595
6104,CS8219,2015-02-14,13,586
6105,CS8220,2015-02-13,19,918
6106,CS8221,2014-11-06,13,634
6107,CS8222,2015-01-19,10,444
6108,CS8223,2015-03-13,17,787
6109,CS8224,2014-12-21,5,187
6110,CS8225,2014-05-09,11,451
6111,CS8226,2015-03-09,12,659
6112,CS8227,2015-01-15,13,582
6113,CS8228,2015-03-06,13,587
6114,CS8229,2015-02-17,15,662
6115,CS8230,2015-01-18,16,750
6116,CS8231,2015-01-19,11,537
6117,CS8232,2014-09-01,15,774
6118,CS8233,2015-03-01,18,911
6119,CS8234,2014-12-21,5,157
6120,CS8235,2015-02-13,13,674
6121,CS8236,2014-10-31,11,508
6122,CS8237,2015-02-18,17,751
6123,CS8238,2014-05-19,9,464
6124,CS8239,2014-05-27,14,645
6125,CS8240,2014-11-22,8,322
6126,CS8241,2015-03-14,14,535
6127,CS8242,2014-12-03,11,411
6128,CS8243,2015-02-23,10,392
6129,CS8244,2015-02-06,13,481
6130,CS8245,2014-08-05,13,621
6131,CS8246,2015-03-09,14,525
6132,CS8247,2015-03-09,12,531
6133,CS8248,2015-01-15,10,449
6134,CS8249,2014-08-27,15,597
6135,CS8250,2015-03-07,15,676
6136,CS8251,2015-03-03,14,567
6137,CS8252,2014-12-13,20,918
6138,CS8253,2014-11-11,9,359
6139,CS8254,2014-09-24,12,539
6140,CS8255,2014-12-04,9,434
