,customer_id,trans_date,tran_amount,response
89177,CS3958,2013-03-26,44,0
89178,CS2220,2013-07-22,100,0
89179,CS3769,2012-11-30,63,0
89180,CS1478,2013-04-19,99,0
89181,CS1674,2012-08-08,50,0
89182,CS2491,2013-08-28,66,0
89183,CS4711,2015-03-09,71,0
89184,CS4882,2012-06-09,96,0
89185,CS2705,2011-10-24,104,0
89186,CS3561,2013-05-09,37,0
89187,CS4565,2012-03-11,75,0
89188,CS3522,2012-02-21,46,0
89189,CS4431,2012-06-21,43,0
89190,CS3299,2011-10-04,65,0
89191,CS1633,2012-02-18,48,0
89192,CS4729,2015-02-18,42,0
89193,CS4739,2014-11-21,82,1
89194,CS3889,2012-02-06,51,0
89195,CS4745,2011-07-11,57,0
89196,CS4611,2013-09-02,68,0
89197,CS5823,2012-03-10,96,0
89198,CS5386,2011-11-15,95,1
89199,CS4097,2013-01-22,37,0
89200,CS1905,2012-08-29,37,1
89201,CS4815,2012-03-27,93,0
89202,CS5613,2011-12-10,76,0
89203,CS2299,2012-03-05,52,0
89204,CS5287,2014-04-17,96,0
89205,CS3082,2014-02-28,46,1
89206,CS1768,2011-06-08,41,1
89207,CS5297,2014-07-15,50,0
89208,CS2699,2011-11-07,51,0
89209,CS5527,2012-09-03,90,0
89210,CS1290,2012-04-16,92,0
89211,CS2747,2012-04-11,51,0
89212,CS1367,2012-10-12,100,0
89213,CS4789,2012-01-06,90,0
89214,CS4884,2013-10-30,35,0
89215,CS3256,2012-04-27,73,1
89216,CS3252,2014-10-28,58,0
89217,CS1918,2011-06-07,59,0
89218,CS3922,2013-01-05,61,0
89219,CS2523,2011-06-01,78,0
89220,CS2078,2012-01-12,40,0
89221,CS5853,2013-03-26,48,0
89222,CS5263,2014-08-14,74,0
89223,CS3717,2014-11-10,48,0
89224,CS1142,2014-06-28,81,1
89225,CS5231,2014-11-19,43,0
89226,CS3611,2013-08-27,49,0
89227,CS4297,2014-09-12,89,1
89228,CS5194,2013-04-04,50,0
89229,CS5764,2012-05-30,61,0
89230,CS5053,2012-11-15,46,0
89231,CS5357,2013-11-02,85,0
89232,CS5008,2012-10-20,58,0
89233,CS2061,2013-06-04,103,0
89234,CS2369,2014-08-08,45,0
89235,CS5611,2011-11-15,42,0
89236,CS1319,2012-11-09,80,0
89237,CS3295,2012-09-04,54,1
89238,CS5731,2012-06-12,55,0
89239,CS3198,2015-02-19,76,0
89240,CS4348,2012-09-08,102,0
89241,CS5202,2012-01-02,54,0
89242,CS3249,2012-01-26,65,1
89243,CS5255,2013-01-15,67,0
89244,CS3325,2014-09-21,83,0
89245,CS4547,2013-09-24,68,1
89246,CS5885,2013-10-10,89,0
89247,CS5240,2011-11-30,92,1
89248,CS2752,2012-09-30,80,0
89249,CS5281,2012-09-23,78,0
89250,CS4960,2012-07-31,58,0
89251,CS2107,2014-01-06,89,0
89252,CS1301,2014-10-25,85,0
89253,CS3606,2013-09-04,72,0
89254,CS3265,2011-12-23,71,0
89255,CS1403,2013-09-18,85,1
89256,CS5163,2014-11-26,75,0
89257,CS1270,2012-06-21,41,0
89258,CS2700,2014-09-12,105,1
89259,CS2344,2013-12-14,43,0
89260,CS2286,2011-07-18,89,1
89261,CS2197,2014-06-09,63,0
89262,CS2413,2014-04-24,77,0
89263,CS3733,2013-02-23,70,0
89264,CS2635,2012-01-10,47,0
89265,CS1185,2011-09-02,80,0
89266,CS6040,2013-11-09,66,0
89267,CS3842,2014-08-07,82,0
89268,CS4459,2013-01-29,40,0
89269,CS5865,2011-09-07,70,1
89270,CS3736,2013-09-02,51,0
89271,CS2608,2013-08-16,37,0
89272,CS3373,2013-02-06,89,0
89273,CS4794,2014-03-22,76,0
89274,CS5756,2013-11-20,41,0
89275,CS5858,2014-05-04,68,1
89276,CS2592,2013-03-01,61,0
89277,CS1892,2012-01-18,38,0
89278,CS4948,2011-12-21,82,0
89279,CS3156,2014-06-12,91,0
89280,CS1244,2011-06-27,101,0
89281,CS4442,2012-12-22,94,1
89282,CS1629,2013-11-22,79,0
89283,CS3778,2012-04-21,41,0
89284,CS3522,2014-08-05,47,0
89285,CS4427,2012-01-11,60,0
89286,CS5219,2012-07-18,81,0
89287,CS3756,2013-08-15,77,0
89288,CS2373,2012-11-10,88,0
89289,CS2838,2014-02-11,98,1
89290,CS1693,2013-02-28,104,0
89291,CS5064,2012-07-03,64,0
89292,CS2107,2013-06-28,46,0
89293,CS1839,2012-09-15,43,1
89294,CS1485,2012-04-16,57,0
89295,CS4464,2013-03-04,65,0
89296,CS4250,2014-02-15,87,0
89297,CS2956,2013-04-22,99,1
89298,CS2478,2012-03-02,94,0
89299,CS1404,2011-10-19,74,0
89300,CS1696,2014-03-06,50,1
89301,CS1998,2014-11-26,91,0
89302,CS4841,2011-12-21,74,0
89303,CS5580,2013-06-10,96,0
89304,CS4901,2014-08-02,72,0
89305,CS1323,2013-01-24,92,0
89306,CS3489,2015-02-14,55,0
89307,CS5361,2011-10-23,42,0
89308,CS6087,2013-07-18,85,0
89309,CS1740,2013-02-10,89,1
89310,CS2348,2012-01-09,40,0
89311,CS1865,2012-03-17,92,1
89312,CS4303,2013-06-23,97,1
89313,CS2476,2011-08-06,84,0
89314,CS3062,2011-06-17,74,0
89315,CS1140,2012-07-28,89,0
89316,CS2792,2014-12-08,105,0
89317,CS1394,2012-05-22,64,0
89318,CS6031,2011-11-16,88,0
89319,CS4578,2013-12-28,42,1
89320,CS4573,2012-07-22,73,0
89321,CS5592,2012-10-28,99,0
89322,CS2249,2011-11-01,83,0
89323,CS5869,2011-05-23,47,0
89324,CS4653,2015-01-05,61,0
89325,CS5000,2012-06-04,59,0
89326,CS5513,2012-03-28,91,0
89327,CS3641,2011-05-29,67,0
89328,CS4156,2012-05-10,58,0
89329,CS1952,2014-10-18,54,0
89330,CS3749,2013-08-15,95,0
89331,CS5515,2012-05-02,78,0
89332,CS4123,2014-01-21,63,0
89333,CS2410,2014-11-03,51,0
89334,CS3913,2011-08-27,40,0
89335,CS5868,2012-07-07,61,1
89336,CS4216,2014-05-28,41,0
89337,CS5528,2013-02-04,92,0
89338,CS4566,2014-07-05,41,1
89339,CS5085,2014-08-18,98,0
89340,CS3377,2013-01-05,77,0
89341,CS1891,2013-08-02,47,0
89342,CS3299,2011-10-13,103,0
89343,CS1180,2012-05-10,65,0
89344,CS4616,2015-02-23,92,0
89345,CS2355,2011-10-22,56,0
89346,CS5936,2013-06-12,105,0
89347,CS3142,2014-11-25,94,0
89348,CS1633,2012-07-04,103,0
89349,CS3648,2013-11-15,54,0
89350,CS5018,2014-11-23,82,0
89351,CS4397,2014-02-18,58,0
89352,CS6068,2011-10-05,71,0
89353,CS2166,2012-05-19,61,0
89354,CS2292,2014-04-14,98,1
89355,CS2964,2012-08-03,90,0
89356,CS1958,2014-06-22,54,1
89357,CS5789,2014-04-07,68,0
89358,CS5751,2013-08-11,78,0
89359,CS2855,2014-08-13,62,0
89360,CS4743,2014-09-26,49,0
89361,CS4251,2011-08-16,93,0
89362,CS4816,2013-08-31,67,0
89363,CS3114,2013-08-21,60,0
89364,CS2057,2012-07-08,37,0
89365,CS1482,2012-03-21,63,0
89366,CS3558,2015-03-04,74,0
89367,CS3399,2014-05-12,71,0
89368,CS3990,2012-10-07,70,0
89369,CS3641,2014-04-05,45,0
89370,CS4439,2014-03-24,54,0
89371,CS4100,2011-10-18,85,0
89372,CS1857,2013-02-24,99,0
89373,CS5248,2014-03-19,46,0
89374,CS1367,2013-11-11,83,0
89375,CS3625,2014-07-04,85,0
89376,CS4933,2013-01-23,49,0
89377,CS1639,2015-03-04,69,0
89378,CS5785,2014-01-01,99,0
89379,CS5620,2014-07-22,86,1
89380,CS2842,2014-09-01,80,0
89381,CS5445,2012-04-04,40,0
89382,CS4827,2011-11-16,38,0
89383,CS5942,2014-02-02,55,0
89384,CS1745,2014-11-01,91,0
89385,CS4705,2011-10-19,97,0
89386,CS4473,2012-02-01,58,0
89387,CS1685,2012-08-15,51,0
89388,CS3744,2011-12-11,63,1
89389,CS5750,2014-05-20,91,0
89390,CS3964,2013-08-30,58,0
89391,CS2199,2015-01-03,83,0
89392,CS5885,2015-01-31,39,0
89393,CS4128,2012-06-08,103,0
89394,CS1618,2013-07-05,56,0
89395,CS5547,2014-03-01,100,1
89396,CS3232,2011-11-06,45,1
89397,CS1533,2013-03-03,71,0
89398,CS3555,2011-08-10,51,0
89399,CS1215,2014-08-14,73,0
89400,CS3760,2012-03-19,47,0
89401,CS2338,2012-08-14,105,0
89402,CS4931,2013-01-04,66,0
89403,CS4537,2013-01-30,42,0
89404,CS4796,2012-05-14,40,0
89405,CS2069,2012-10-03,58,0
89406,CS4112,2014-02-03,99,0
89407,CS1631,2012-05-27,40,0
89408,CS5818,2012-05-25,84,0
89409,CS5486,2012-07-20,102,0
89410,CS1531,2011-09-09,85,0
89411,CS2853,2014-11-09,95,0
89412,CS4312,2013-09-04,92,0
89413,CS5867,2014-10-04,100,0
89414,CS1737,2011-12-17,56,0
89415,CS3810,2014-02-21,78,0
89416,CS1453,2013-10-24,68,0
89417,CS1649,2011-05-26,89,0
89418,CS4124,2012-02-29,83,1
89419,CS1574,2011-07-27,56,0
89420,CS3778,2013-09-08,94,0
89421,CS1661,2013-11-28,67,1
89422,CS4215,2015-02-09,88,0
89423,CS3482,2014-04-24,66,0
89424,CS4613,2013-05-22,67,1
89425,CS2518,2013-07-20,62,0
89426,CS1183,2012-04-25,65,0
89427,CS4519,2013-07-09,69,0
89428,CS4431,2012-06-28,92,0
89429,CS5792,2012-12-31,79,0
89430,CS1699,2014-06-14,67,0
89431,CS5750,2013-12-03,63,0
89432,CS1941,2013-05-31,74,0
89433,CS2638,2013-11-25,41,0
89434,CS5543,2015-03-04,67,0
89435,CS2447,2012-05-04,93,0
89436,CS4430,2011-12-22,100,0
89437,CS5870,2011-05-25,96,0
89438,CS4365,2013-04-27,103,0
89439,CS2368,2013-02-12,52,0
89440,CS3047,2011-10-23,91,0
89441,CS4358,2013-02-28,74,1
89442,CS5708,2013-05-02,91,0
89443,CS1394,2013-11-12,70,0
89444,CS1401,2014-10-30,79,0
89445,CS4833,2014-02-28,64,0
89446,CS3095,2013-12-14,80,0
89447,CS1835,2011-12-08,54,0
89448,CS5567,2015-02-28,83,0
89449,CS5283,2014-04-05,58,0
89450,CS4351,2012-03-12,66,0
89451,CS1174,2013-03-02,90,0
89452,CS2959,2012-06-27,36,0
89453,CS1711,2013-07-23,81,0
89454,CS4526,2012-07-26,102,0
89455,CS3902,2012-04-22,59,0
89456,CS5007,2011-12-13,86,0
89457,CS1906,2014-04-23,40,0
89458,CS5957,2011-06-15,92,0
89459,CS5244,2013-03-30,76,0
89460,CS2661,2011-07-05,98,1
89461,CS1453,2014-03-23,68,0
89462,CS1766,2013-10-17,54,0
89463,CS5007,2012-07-29,38,0
89464,CS2687,2014-02-18,45,0
89465,CS3080,2012-08-28,95,0
89466,CS3863,2015-02-13,102,0
89467,CS5379,2012-05-18,49,0
89468,CS4983,2014-10-08,85,0
89469,CS5002,2013-03-24,67,0
89470,CS5520,2012-05-15,81,0
89471,CS4814,2012-05-03,92,0
89472,CS4658,2011-12-05,54,0
89473,CS3885,2014-05-06,59,0
89474,CS1216,2013-11-07,66,0
89475,CS2601,2013-08-28,55,1
89476,CS5709,2013-08-03,57,0
89477,CS2053,2013-10-24,47,1
89478,CS4304,2012-01-05,98,0
89479,CS3979,2014-09-14,68,0
89480,CS1250,2012-09-04,78,0
89481,CS5879,2013-05-12,100,1
89482,CS1217,2011-11-22,63,0
89483,CS5188,2011-08-17,82,0
89484,CS5736,2013-03-08,50,0
89485,CS3637,2013-11-01,75,0
89486,CS4386,2013-07-09,54,0
89487,CS2855,2013-02-03,95,0
89488,CS5479,2013-04-01,95,0
89489,CS4811,2014-01-03,60,1
89490,CS6058,2011-11-07,102,0
89491,CS3245,2014-05-04,36,1
89492,CS3759,2013-07-22,73,0
89493,CS1572,2012-09-22,96,0
89494,CS2193,2013-10-27,98,0
89495,CS1256,2013-11-27,90,0
89496,CS3169,2012-10-26,74,0
89497,CS4303,2014-07-15,46,1
89498,CS4260,2014-02-15,49,1
89499,CS2533,2012-03-17,81,0
89500,CS1667,2015-01-02,90,0
89501,CS5826,2014-03-22,84,0
89502,CS4051,2011-07-09,73,0
89503,CS2872,2011-05-29,55,0
89504,CS5424,2012-01-19,76,1
89505,CS3069,2013-01-18,40,0
89506,CS5544,2012-04-28,90,0
89507,CS4739,2015-01-13,66,1
89508,CS3005,2011-07-01,71,1
89509,CS3199,2014-10-29,41,0
89510,CS5658,2013-03-04,53,1
89511,CS4110,2012-07-24,78,1
89512,CS5655,2012-08-11,82,0
89513,CS2642,2013-09-06,73,0
89514,CS3784,2013-02-03,59,0
89515,CS5449,2013-11-12,101,0
89516,CS4385,2014-06-28,63,0
89517,CS4895,2011-06-17,59,0
89518,CS6099,2013-08-31,75,0
89519,CS4636,2013-08-24,89,0
89520,CS4940,2012-01-11,95,0
89521,CS2112,2015-03-14,94,0
89522,CS5644,2014-10-02,81,1
89523,CS5580,2013-09-18,60,0
89524,CS3703,2011-11-05,59,1
89525,CS5930,2014-07-12,92,0
89526,CS2898,2011-12-07,78,0
89527,CS1516,2014-01-14,91,0
89528,CS1196,2013-04-17,39,0
89529,CS4904,2015-02-16,64,0
89530,CS2753,2014-12-08,50,0
89531,CS3254,2013-08-04,93,0
89532,CS5261,2011-10-14,75,0
89533,CS1507,2012-07-05,52,0
89534,CS4247,2013-01-22,73,0
89535,CS4238,2011-10-30,37,0
89536,CS3939,2012-06-09,54,0
89537,CS4435,2012-03-11,45,0
89538,CS1703,2013-12-06,70,1
89539,CS3491,2014-10-21,60,0
89540,CS2129,2012-11-03,72,0
89541,CS4826,2014-12-21,57,0
89542,CS4939,2012-11-02,35,1
89543,CS3082,2014-11-15,102,1
89544,CS1184,2013-09-12,36,0
89545,CS5990,2015-01-14,80,0
89546,CS5787,2013-05-25,96,0
89547,CS4928,2012-10-05,68,0
89548,CS5747,2015-01-08,74,0
89549,CS3650,2013-10-01,89,0
89550,CS1263,2013-06-02,74,0
89551,CS4456,2011-08-02,66,0
89552,CS1846,2012-01-10,104,0
89553,CS4541,2011-11-21,52,0
89554,CS1363,2011-11-20,68,0
89555,CS5598,2014-10-26,78,1
89556,CS1805,2013-10-07,101,1
89557,CS3301,2013-06-16,57,0
89558,CS5802,2013-09-04,76,0
89559,CS2695,2011-05-17,39,0
89560,CS5908,2014-04-09,48,0
89561,CS4915,2014-08-25,47,0
89562,CS5323,2012-05-07,69,0
89563,CS5278,2013-09-23,42,0
89564,CS2339,2012-11-13,65,0
89565,CS2491,2014-10-17,51,0
89566,CS4712,2013-07-03,58,0
89567,CS2516,2012-09-25,82,0
89568,CS4420,2013-11-01,93,0
89569,CS5462,2013-09-20,45,0
89570,CS5541,2014-01-31,52,0
89571,CS4354,2015-03-12,76,1
89572,CS4612,2012-01-12,41,0
89573,CS3269,2014-02-11,57,0
89574,CS2763,2013-06-19,92,0
89575,CS1433,2014-07-15,47,0
89576,CS1978,2012-09-07,57,0
89577,CS3560,2014-08-15,97,0
89578,CS5665,2012-05-12,94,0
89579,CS3422,2014-01-28,68,0
89580,CS2769,2011-12-23,35,0
89581,CS2355,2013-02-06,44,0
89582,CS3390,2011-06-05,61,0
89583,CS3521,2014-01-21,46,0
89584,CS3832,2014-05-18,68,0
89585,CS4702,2013-03-26,89,1
89586,CS5320,2013-03-02,69,0
89587,CS3789,2012-08-05,94,0
89588,CS4482,2013-09-25,103,0
89589,CS1407,2015-02-22,69,1
89590,CS5809,2013-10-02,62,0
89591,CS4248,2014-08-03,72,1
89592,CS2323,2015-02-12,65,0
89593,CS5927,2011-11-15,74,0
89594,CS4401,2014-03-01,72,0
89595,CS1677,2012-01-01,44,1
89596,CS4109,2014-07-22,61,0
89597,CS3744,2013-07-30,44,1
89598,CS5997,2011-08-28,94,0
89599,CS1343,2013-02-19,62,0
89600,CS3118,2014-11-26,74,0
89601,CS4381,2013-07-27,74,1
89602,CS4691,2012-01-08,86,0
89603,CS2806,2011-07-13,76,0
89604,CS4721,2012-01-17,94,0
89605,CS1573,2013-10-06,66,0
89606,CS5662,2013-12-02,66,0
89607,CS3177,2011-12-19,88,0
89608,CS3863,2013-09-05,84,0
89609,CS4149,2012-08-27,102,0
89610,CS2256,2014-03-06,86,0
89611,CS2262,2014-08-19,105,0
89612,CS4762,2013-04-24,37,0
89613,CS3998,2013-09-08,49,0
89614,CS4514,2011-08-23,36,0
89615,CS1831,2011-06-28,88,0
89616,CS1306,2015-01-23,70,0
89617,CS2650,2012-05-30,47,0
89618,CS5735,2013-01-31,41,0
89619,CS1129,2013-01-08,104,0
89620,CS4710,2013-10-05,77,0
89621,CS2418,2013-11-28,43,0
89622,CS3228,2013-05-07,65,1
89623,CS3425,2013-06-13,94,0
89624,CS5254,2014-08-29,56,0
89625,CS2016,2014-10-18,101,0
89626,CS5854,2014-06-03,46,0
89627,CS4307,2015-02-04,55,0
89628,CS1328,2014-06-07,100,0
89629,CS4949,2014-02-03,65,1
89630,CS2205,2014-09-08,56,0
89631,CS1451,2011-10-01,88,0
89632,CS6083,2015-02-21,100,0
89633,CS3101,2014-12-14,46,0
89634,CS2481,2013-06-10,36,0
89635,CS5588,2013-08-03,78,0
89636,CS5668,2014-08-17,77,0
89637,CS2721,2014-06-16,102,0
89638,CS5976,2012-05-25,46,0
89639,CS3131,2011-12-07,86,0
89640,CS1675,2014-11-23,59,0
89641,CS3050,2014-04-24,70,0
89642,CS5760,2014-08-03,72,0
89643,CS1992,2013-04-06,89,1
89644,CS1565,2012-02-24,55,0
89645,CS5781,2015-02-07,63,0
89646,CS1421,2013-07-14,47,0
89647,CS5754,2012-06-07,49,0
89648,CS2481,2014-11-26,70,0
89649,CS4600,2011-12-31,57,0
89650,CS4268,2012-07-11,48,0
89651,CS4874,2011-06-08,55,0
89652,CS3476,2011-06-02,93,0
89653,CS5475,2012-12-11,48,0
89654,CS4964,2015-01-16,52,0
89655,CS4313,2014-07-04,86,0
89656,CS5730,2012-02-21,47,0
89657,CS1444,2015-01-08,67,0
89658,CS4168,2014-11-05,38,0
89659,CS5821,2012-12-15,88,0
89660,CS2811,2013-01-08,95,0
89661,CS3438,2013-04-04,56,1
89662,CS5040,2011-09-26,93,0
89663,CS3218,2013-08-19,104,0
89664,CS4214,2012-11-23,57,0
89665,CS4757,2012-09-07,64,0
89666,CS1132,2012-02-15,52,0
89667,CS1778,2012-02-27,87,0
89668,CS1748,2015-01-19,64,0
89669,CS4603,2015-01-11,103,1
89670,CS4509,2011-07-17,35,0
89671,CS4454,2013-12-01,36,0
89672,CS5063,2011-12-01,41,0
89673,CS1300,2012-07-19,99,0
89674,CS6069,2012-02-28,56,0
89675,CS5663,2013-05-06,74,1
89676,CS2640,2014-01-14,93,0
89677,CS3918,2014-12-24,94,0
89678,CS3676,2013-05-25,53,0
89679,CS3560,2012-02-25,71,0
89680,CS4575,2012-06-09,92,0
89681,CS2927,2012-02-27,99,0
89682,CS5348,2013-06-23,49,0
89683,CS2213,2011-05-16,53,0
89684,CS2808,2012-07-27,77,1
89685,CS5566,2012-08-12,94,0
89686,CS2991,2014-10-07,45,0
89687,CS3431,2014-08-06,87,0
89688,CS4356,2014-12-31,40,1
89689,CS4745,2014-02-22,43,0
89690,CS4028,2012-02-27,48,0
89691,CS1748,2012-02-10,51,0
89692,CS5256,2013-01-20,56,0
89693,CS5141,2011-05-26,83,1
89694,CS2102,2014-01-06,66,1
89695,CS2769,2012-12-11,54,0
89696,CS1247,2013-09-26,53,1
89697,CS4282,2014-09-23,80,0
89698,CS5420,2011-06-03,41,0
89699,CS3910,2012-02-20,55,0
89700,CS1488,2011-10-16,82,0
89701,CS3873,2015-01-27,39,0
89702,CS5868,2014-06-23,76,1
89703,CS1679,2012-10-29,101,0
89704,CS4831,2015-02-24,41,0
89705,CS2365,2014-12-29,87,0
89706,CS4036,2014-05-04,73,0
89707,CS2122,2014-04-23,85,0
89708,CS5335,2011-09-23,92,0
89709,CS3501,2013-06-08,72,1
89710,CS2674,2012-12-01,88,0
89711,CS1187,2014-07-01,86,0
89712,CS5892,2012-07-02,62,0
89713,CS5392,2014-02-14,75,0
89714,CS5916,2013-10-17,46,0
89715,CS3824,2011-08-22,87,0
89716,CS4859,2013-11-15,53,1
89717,CS3526,2013-09-29,39,0
89718,CS3839,2013-10-26,63,0
89719,CS2519,2012-07-01,39,0
89720,CS2386,2013-03-10,95,1
89721,CS3135,2012-04-21,52,0
89722,CS4120,2012-07-15,35,0
89723,CS4071,2012-01-17,84,0
89724,CS3417,2011-11-23,78,0
89725,CS3101,2012-04-14,51,0
89726,CS5950,2011-05-22,38,0
89727,CS5395,2012-09-24,47,1
89728,CS6009,2013-12-21,67,1
89729,CS2043,2011-09-11,103,0
89730,CS5366,2013-12-25,84,0
89731,CS3341,2014-12-08,86,0
89732,CS2363,2012-08-17,69,0
89733,CS2361,2013-11-23,66,0
89734,CS1112,2012-09-16,72,0
89735,CS3460,2012-11-22,105,0
89736,CS4352,2011-10-21,59,1
89737,CS2233,2014-09-29,44,0
89738,CS2433,2014-10-27,46,0
89739,CS6029,2011-11-14,68,1
89740,CS1592,2014-03-22,40,0
89741,CS4444,2013-01-18,75,0
89742,CS3197,2013-08-13,100,0
89743,CS5036,2012-07-10,51,0
89744,CS2811,2011-05-29,96,0
89745,CS1635,2012-07-15,95,1
89746,CS6020,2012-03-05,92,0
89747,CS4164,2014-03-24,59,0
89748,CS1652,2015-03-15,90,0
89749,CS5057,2013-02-01,88,0
89750,CS1302,2013-05-21,78,0
89751,CS5936,2011-08-11,56,0
89752,CS3918,2015-03-05,84,0
89753,CS3067,2012-09-09,65,0
89754,CS2323,2013-10-06,88,0
89755,CS1425,2011-08-12,91,0
89756,CS3617,2012-04-13,96,0
89757,CS2378,2014-04-13,59,0
89758,CS1642,2014-06-20,57,0
89759,CS5647,2011-07-18,91,0
89760,CS2194,2013-08-22,69,0
89761,CS4161,2012-09-03,42,0
89762,CS3112,2012-04-26,44,1
89763,CS4918,2011-09-04,51,0
89764,CS1531,2014-06-11,99,0
89765,CS2311,2013-10-08,70,1
89766,CS2684,2014-02-12,74,1
89767,CS4802,2015-03-09,48,0
89768,CS1179,2012-07-04,41,0
89769,CS6080,2012-04-02,39,0
89770,CS2584,2012-06-01,50,0
89771,CS2404,2012-03-16,91,1
89772,CS1956,2012-01-16,36,0
89773,CS2388,2013-01-19,87,0
89774,CS4494,2014-01-29,55,1
89775,CS4907,2013-07-08,83,0
89776,CS5230,2014-01-09,70,0
89777,CS4841,2011-08-22,83,0
89778,CS1283,2014-01-20,92,0
89779,CS6012,2012-04-29,89,0
89780,CS5487,2014-06-26,68,0
89781,CS5791,2012-05-31,65,0
89782,CS1863,2012-11-19,67,0
89783,CS2706,2014-01-08,67,1
89784,CS2956,2011-06-08,81,1
89785,CS5800,2013-04-27,94,0
89786,CS2683,2013-11-10,79,0
89787,CS5959,2013-11-23,105,0
89788,CS2870,2014-09-13,77,0
89789,CS4096,2013-12-22,59,0
89790,CS3923,2014-04-23,50,0
89791,CS5225,2012-10-13,37,1
89792,CS5464,2014-10-23,62,0
89793,CS4820,2013-07-12,104,0
89794,CS1945,2014-01-21,69,1
89795,CS3632,2011-06-22,40,0
89796,CS1391,2012-05-08,39,0
89797,CS4488,2013-04-12,74,0
89798,CS1344,2012-03-04,45,1
89799,CS5867,2014-11-14,103,0
89800,CS1750,2013-08-04,95,0
89801,CS3086,2011-06-10,57,1
89802,CS4438,2011-05-29,69,1
89803,CS4093,2012-03-01,99,0
89804,CS4950,2012-10-16,38,0
89805,CS2760,2013-12-24,60,0
89806,CS5607,2011-05-23,61,0
89807,CS1409,2011-09-19,45,0
89808,CS4351,2012-09-06,58,0
89809,CS1488,2014-06-23,59,0
89810,CS2829,2012-09-30,96,0
89811,CS3619,2014-01-23,47,0
89812,CS3987,2013-05-14,38,0
89813,CS2668,2014-04-03,105,0
89814,CS1705,2014-10-22,38,1
89815,CS4374,2014-03-10,36,0
89816,CS2477,2013-01-19,52,0
89817,CS5448,2014-11-23,54,0
89818,CS4125,2014-04-21,65,0
89819,CS4849,2012-05-12,103,0
89820,CS1861,2012-08-29,56,0
89821,CS5616,2015-03-09,52,0
89822,CS4511,2014-09-07,43,0
89823,CS4937,2014-12-18,49,0
89824,CS4348,2013-01-29,90,0
89825,CS5449,2012-05-18,58,0
89826,CS2021,2012-10-09,101,0
89827,CS3778,2013-01-22,72,0
89828,CS5467,2012-03-23,94,0
89829,CS3271,2014-08-13,36,0
89830,CS1960,2014-09-24,83,0
89831,CS3743,2011-09-18,76,0
89832,CS1561,2012-06-19,47,0
89833,CS1345,2014-10-30,42,0
89834,CS2304,2015-03-06,86,0
89835,CS1149,2012-05-02,43,0
89836,CS3349,2014-09-07,81,0
89837,CS3129,2012-11-30,65,0
89838,CS5039,2013-11-01,35,0
89839,CS4568,2014-06-22,86,0
89840,CS1791,2014-05-14,77,0
89841,CS2927,2013-02-01,38,0
89842,CS3199,2012-02-10,86,0
89843,CS2683,2012-10-30,96,0
89844,CS5266,2012-09-28,58,1
89845,CS5594,2014-05-19,88,1
89846,CS4612,2011-10-24,69,0
89847,CS1416,2011-10-22,52,0
89848,CS4690,2013-10-09,36,0
89849,CS1824,2014-09-07,96,0
89850,CS1867,2012-01-28,47,0
89851,CS5491,2013-05-02,97,1
89852,CS4709,2011-06-07,68,0
89853,CS5399,2013-06-03,99,0
89854,CS2734,2014-10-07,42,0
89855,CS3165,2012-06-20,56,0
89856,CS4358,2013-10-20,85,1
89857,CS4599,2013-05-06,103,0
89858,CS1553,2011-12-21,58,1
89859,CS4508,2013-07-02,65,0
89860,CS4227,2014-11-16,93,0
89861,CS3382,2014-05-17,54,0
89862,CS6052,2015-03-07,47,0
89863,CS6086,2013-11-07,64,1
89864,CS4044,2014-10-09,46,0
89865,CS5282,2014-09-19,61,0
89866,CS2684,2014-07-09,96,1
89867,CS5401,2014-06-27,47,0
89868,CS4636,2012-09-29,41,0
89869,CS1898,2014-12-28,70,0
89870,CS2437,2013-10-30,89,0
89871,CS4510,2012-11-10,61,0
89872,CS1597,2013-10-30,72,0
89873,CS1286,2012-10-27,103,1
89874,CS4541,2011-10-13,61,0
89875,CS4872,2013-12-27,89,1
89876,CS2962,2014-12-06,56,0
89877,CS5925,2014-11-27,41,0
89878,CS3130,2011-09-13,96,0
89879,CS5462,2012-02-18,74,0
89880,CS3993,2011-07-24,103,0
89881,CS4314,2012-05-26,92,0
89882,CS3585,2012-10-07,103,0
89883,CS2222,2014-09-20,96,0
89884,CS1505,2011-11-26,39,0
89885,CS1870,2012-06-10,69,1
89886,CS1545,2014-10-05,55,0
89887,CS5695,2014-04-27,91,0
89888,CS3648,2014-11-17,52,0
89889,CS2009,2013-06-29,81,0
89890,CS4101,2014-10-27,71,0
89891,CS5752,2012-03-14,83,0
89892,CS5993,2014-04-12,76,0
89893,CS2818,2014-07-26,50,0
89894,CS3795,2013-09-18,79,0
89895,CS4262,2014-08-27,67,0
89896,CS2945,2013-07-28,67,0
89897,CS2920,2014-07-02,42,0
89898,CS1911,2015-03-05,91,0
89899,CS1509,2012-02-02,44,0
89900,CS2540,2011-07-21,80,0
89901,CS5110,2012-11-20,51,0
89902,CS2927,2012-12-20,69,0
89903,CS4416,2014-12-10,97,0
89904,CS5550,2012-02-29,102,0
89905,CS1419,2013-11-29,92,0
89906,CS4056,2013-01-25,59,0
89907,CS4033,2013-07-08,94,0
89908,CS4996,2013-04-19,47,0
89909,CS3620,2014-04-07,60,0
89910,CS4583,2013-05-13,91,0
89911,CS4854,2012-12-13,54,0
